NACA 63(2)-215 MOD B
       60.       60.

  0.000000  0.000000
  0.000200  0.003400
  0.000400  0.005100
  0.000600  0.006400
  0.000800  0.007500
  0.001000  0.008500
  0.002000  0.012500
  0.003000  0.015600
  0.004000  0.018200
  0.005000  0.020500
  0.010000  0.029300
  0.020000  0.040800
  0.030000  0.048900
  0.040000  0.055000
  0.050000  0.059900
  0.060000  0.064000
  0.070000  0.067300
  0.080000  0.070200
  0.090000  0.072700
  0.100000  0.074800
  0.125000  0.078800
  0.150000  0.081600
  0.175000  0.083500
  0.200000  0.084700
  0.225000  0.085500
  0.250000  0.085900
  0.275000  0.086000
  0.300000  0.085900
  0.325000  0.085600
  0.350000  0.085300
  0.375000  0.085200
  0.400000  0.084500
  0.425000  0.083500
  0.450000  0.081900
  0.475000  0.080000
  0.500000  0.077700
  0.525000  0.075000
  0.550000  0.072000
  0.575000  0.068800
  0.600000  0.065300
  0.625000  0.061500
  0.650000  0.057600
  0.675000  0.053400
  0.700000  0.049100
  0.725000  0.044700
  0.750000  0.040200
  0.775000  0.035700
  0.800000  0.031100
  0.825000  0.026600
  0.850000  0.022200
  0.875000  0.017900
  0.900000  0.013700
  0.925000  0.009800
  0.950000  0.006200
  0.960000  0.004800
  0.970000  0.003600
  0.980000  0.002300
  0.990000  0.001200
  0.995000  0.000600
  1.000000  0.000000

  0.000000  0.000000
  0.000200 -0.001100
  0.000400 -0.002200
  0.000600 -0.003100
  0.000800 -0.003700
  0.001000 -0.004200
  0.002000 -0.006300
  0.003000 -0.007900
  0.004000 -0.009300
  0.005000 -0.010400
  0.010000 -0.015000
  0.020000 -0.021100
  0.030000 -0.025600
  0.040000 -0.029400
  0.050000 -0.032800
  0.060000 -0.035700
  0.070000 -0.038400
  0.080000 -0.040800
  0.090000 -0.043000
  0.100000 -0.045000
  0.125000 -0.049400
  0.150000 -0.053100
  0.175000 -0.056200
  0.200000 -0.058800
  0.225000 -0.060900
  0.250000 -0.062500
  0.275000 -0.063700
  0.300000 -0.064500
  0.325000 -0.064800
  0.350000 -0.064700
  0.375000 -0.064100
  0.400000 -0.063200
  0.425000 -0.061800
  0.450000 -0.060100
  0.475000 -0.058000
  0.500000 -0.055600
  0.525000 -0.053000
  0.550000 -0.050100
  0.575000 -0.047000
  0.600000 -0.043800
  0.625000 -0.040400
  0.650000 -0.036800
  0.675000 -0.033200
  0.700000 -0.029500
  0.725000 -0.025800
  0.750000 -0.022100
  0.775000 -0.018500
  0.800000 -0.015000
  0.825000 -0.011700
  0.850000 -0.008600
  0.875000 -0.005800
  0.900000 -0.003300
  0.925000 -0.001300
  0.950000  0.000100
  0.960000  0.000500
  0.970000  0.000700
  0.980000  0.000800
  0.990000  0.000600
  0.995000  0.000300
  1.000000  0.000000
