Fage & Collins 1
       17.       17.

  0.000000  0.013300
  0.012500  0.031500
  0.025000  0.039800
  0.050000  0.051000
  0.075000  0.059000
  0.100000  0.065100
  0.150000  0.072500
  0.200000  0.077500
  0.300000  0.081700
  0.400000  0.080600
  0.500000  0.076100
  0.600000  0.069400
  0.700000  0.059300
  0.800000  0.045100
  0.900000  0.027300
  0.950000  0.018500
  1.000000  0.004000

  0.000000  0.013300
  0.012500  0.000200
  0.025000  0.000000
  0.050000  0.000000
  0.075000  0.000000
  0.100000  0.000000
  0.150000  0.000000
  0.200000  0.000000
  0.300000  0.000000
  0.400000  0.000000
  0.500000  0.000000
  0.600000  0.000000
  0.700000  0.000000
  0.800000  0.000000
  0.900000  0.000000
  0.950000  0.000000
  1.000000  0.004000
