I.S.A. 962
       17.       17.

  0.000000  0.020000
  0.012500  0.043000
  0.025000  0.055000
  0.050000  0.070200
  0.075000  0.080000
  0.100000  0.087000
  0.150000  0.096000
  0.200000  0.102500
  0.300000  0.106000
  0.400000  0.104200
  0.500000  0.096700
  0.600000  0.084200
  0.700000  0.068200
  0.800000  0.049000
  0.900000  0.026900
  0.950000  0.016600
  1.000000  0.004200

  0.000000  0.020000
  0.012500  0.003500
  0.025000  0.001000
  0.050000  0.000000
  0.075000  0.000000
  0.100000  0.001500
  0.150000  0.004000
  0.200000  0.006700
  0.300000  0.011500
  0.400000  0.014400
  0.500000  0.013700
  0.600000  0.012200
  0.700000  0.009000
  0.800000  0.005500
  0.900000  0.002200
  0.950000  0.000200
  1.000000  0.000000
