N-22
       17.       17.

  0.000000  0.033700
  0.012500  0.055800
  0.025000  0.066600
  0.050000  0.082500
  0.075000  0.093300
  0.100000  0.101300
  0.150000  0.112800
  0.200000  0.120100
  0.300000  0.124200
  0.400000  0.120100
  0.500000  0.110400
  0.600000  0.095700
  0.700000  0.076800
  0.800000  0.055100
  0.900000  0.030600
  0.950000  0.017300
  1.000000  0.004000

  0.000000  0.033700
  0.012500  0.017000
  0.025000  0.011500
  0.050000  0.006200
  0.075000  0.003200
  0.100000  0.001600
  0.150000  0.000300
  0.200000  0.000000
  0.300000  0.000500
  0.400000  0.001500
  0.500000  0.002400
  0.600000  0.003000
  0.700000  0.003200
  0.800000  0.002400
  0.900000  0.001200
  0.950000  0.000500
  1.000000  0.000000
