EPPLER 49 AIRFOIL
       15.       10.

  0.000200  0.021670
  0.003250  0.027550
  0.010650  0.035090
  0.037790  0.052520
  0.057320  0.061620
  0.138580  0.086330
  0.293450  0.108800
  0.384320  0.114310
  0.622080  0.108680
  0.667680  0.104280
  0.890550  0.059350
  0.937810  0.037560
  0.987360  0.006680
  0.996640  0.001610
  1.000000  0.000000

  0.000200  0.021670
  0.002300  0.018360
  0.011000  0.016740
  0.333610  0.039930
  0.390160  0.042240
  0.448380  0.043700
  0.786190  0.033040
  0.985600  0.003980
  0.996390  0.001080
  1.000000  0.000000
