Eiffel 10 (Wright) - 1903 Wright Flyer airfoil
       18.       17.

  0.000000  0.000000
  0.000000  0.027300
  0.012500  0.029600
  0.025000  0.032300
  0.050000  0.037500
  0.075000  0.042300
  0.100000  0.046800
  0.150000  0.055000
  0.200000  0.061400
  0.300000  0.070100
  0.400000  0.071800
  0.500000  0.069300
  0.600000  0.062300
  0.700000  0.051000
  0.800000  0.037000
  0.900000  0.022000
  0.950000  0.014300
  1.000000  0.006400

  0.000000  0.000000
  0.012500  0.003200
  0.025000  0.006000
  0.050000  0.011700
  0.075000  0.017000
  0.100000  0.022300
  0.150000  0.031500
  0.200000  0.039000
  0.300000  0.048600
  0.400000  0.052700
  0.500000  0.051800
  0.600000  0.045600
  0.700000  0.037000
  0.800000  0.025500
  0.900000  0.012700
  0.950000  0.006500
  1.000000  0.000000
