Eiffel 385 (S.T. Ae)
       17.       17.

  0.000000  0.052100
  0.012500  0.074900
  0.025000  0.085000
  0.050000  0.098000
  0.075000  0.108500
  0.100000  0.116700
  0.150000  0.129000
  0.200000  0.136300
  0.300000  0.140300
  0.400000  0.135400
  0.500000  0.122900
  0.600000  0.104200
  0.700000  0.083300
  0.800000  0.059000
  0.900000  0.031300
  0.950000  0.016500
  1.000000  0.000000

  0.000000  0.052100
  0.012500  0.030300
  0.025000  0.022500
  0.050000  0.012500
  0.075000  0.006500
  0.100000  0.003500
  0.150000  0.000500
  0.200000  0.002800
  0.300000  0.008300
  0.400000  0.015300
  0.500000  0.017400
  0.600000  0.017400
  0.700000  0.016000
  0.800000  0.012500
  0.900000  0.006900
  0.950000  0.002500
  1.000000  0.000000
