N-24
       17.       17.

  0.000000  0.046000
  0.012500  0.076400
  0.025000  0.092800
  0.050000  0.114200
  0.075000  0.129400
  0.100000  0.140400
  0.150000  0.156400
  0.200000  0.166000
  0.300000  0.171200
  0.400000  0.166000
  0.500000  0.151200
  0.600000  0.130200
  0.700000  0.103900
  0.800000  0.073200
  0.900000  0.039600
  0.950000  0.023000
  1.000000  0.013000

  0.000000  0.046000
  0.012500  0.024000
  0.025000  0.017600
  0.050000  0.009000
  0.075000  0.005400
  0.100000  0.002600
  0.150000  0.000400
  0.200000  0.000000
  0.300000  0.001000
  0.400000  0.002600
  0.500000  0.003800
  0.600000  0.004400
  0.700000  0.004600
  0.800000  0.003000
  0.900000  0.000800
  0.950000  0.000600
  1.000000  0.003000
