NACA 0018
       18.       18.

  0.000000  0.000000
  0.012500  0.028410
  0.025000  0.039220
  0.050000  0.053320
  0.075000  0.063000
  0.100000  0.070240
  0.150000  0.080180
  0.200000  0.086060
  0.250000  0.089120
  0.300000  0.090030
  0.400000  0.087050
  0.500000  0.079410
  0.600000  0.068450
  0.700000  0.054960
  0.800000  0.039350
  0.900000  0.021720
  0.950000  0.012100
  1.000000  0.001890

  0.000000  0.000000
  0.012500 -0.028410
  0.025000 -0.039220
  0.050000 -0.053320
  0.075000 -0.063000
  0.100000 -0.070240
  0.150000 -0.080180
  0.200000 -0.086060
  0.250000 -0.089120
  0.300000 -0.090030
  0.400000 -0.087050
  0.500000 -0.079410
  0.600000 -0.068450
  0.700000 -0.054960
  0.800000 -0.039350
  0.900000 -0.021720
  0.950000 -0.012100
  1.000000 -0.001890
