Fage & Collins 3
       17.       17.

  0.000000  0.008300
  0.012500  0.027000
  0.025000  0.037000
  0.050000  0.052800
  0.075000  0.066000
  0.100000  0.075800
  0.150000  0.090000
  0.200000  0.097600
  0.300000  0.101400
  0.400000  0.098500
  0.500000  0.092500
  0.600000  0.083500
  0.700000  0.070500
  0.800000  0.053300
  0.900000  0.032500
  0.950000  0.022500
  1.000000  0.006500

  0.000000  0.008300
  0.012500  0.000000
  0.025000  0.000000
  0.050000  0.000000
  0.075000  0.000000
  0.100000  0.000000
  0.150000  0.000000
  0.200000  0.000000
  0.300000  0.000000
  0.400000  0.000000
  0.500000  0.000000
  0.600000  0.000000
  0.700000  0.000000
  0.800000  0.000000
  0.900000  0.000000
  0.950000  0.000000
  1.000000  0.006500
