WORTMANN FX 74-080
       49.       49.

  0.000000  0.000000
  0.001070  0.002480
  0.004280  0.005430
  0.009610  0.008810
  0.017040  0.012660
  0.026530  0.017020
  0.038060  0.021730
  0.051560  0.026670
  0.066990  0.031760
  0.084270  0.036910
  0.103320  0.042050
  0.124080  0.047130
  0.146450  0.052090
  0.170330  0.056860
  0.195620  0.061380
  0.222210  0.065620
  0.250000  0.069530
  0.278860  0.073060
  0.308660  0.076170
  0.339280  0.078830
  0.370590  0.080970
  0.402450  0.082580
  0.434740  0.083570
  0.467300  0.083860
  0.500000  0.083390
  0.532700  0.082170
  0.565260  0.080270
  0.597550  0.077780
  0.629410  0.074700
  0.660720  0.070980
  0.691340  0.066470
  0.721140  0.061190
  0.750000  0.055350
  0.777790  0.049360
  0.804380  0.043540
  0.829670  0.038050
  0.853550  0.032960
  0.875920  0.028260
  0.896680  0.023910
  0.915730  0.019890
  0.933010  0.016220
  0.948440  0.012970
  0.961940  0.010140
  0.973470  0.007670
  0.982960  0.005570
  0.990390  0.003830
  0.995720  0.002370
  0.998930  0.001270
  1.000000  0.000000

  0.000000  0.000000
  0.001070 -0.002040
  0.004280 -0.003590
  0.009610 -0.004720
  0.017040 -0.005510
  0.026530 -0.005930
  0.038060 -0.006090
  0.051560 -0.006050
  0.066990 -0.005840
  0.084270 -0.005490
  0.103320 -0.005050
  0.124080 -0.004520
  0.146450 -0.003930
  0.170330 -0.003290
  0.195620 -0.002630
  0.222210 -0.001960
  0.250000 -0.001290
  0.278860 -0.000640
  0.308660 -0.000010
  0.339280  0.000580
  0.370590  0.001130
  0.402450  0.001620
  0.434740  0.002060
  0.467300  0.002430
  0.500000  0.002750
  0.532700  0.003050
  0.565260  0.003350
  0.597550  0.003640
  0.629410  0.003880
  0.660720  0.004030
  0.691340  0.004070
  0.721140  0.004120
  0.750000  0.004360
  0.777790  0.004890
  0.804380  0.005600
  0.829670  0.006250
  0.853550  0.006620
  0.875920  0.006670
  0.896680  0.006440
  0.915730  0.006000
  0.933010  0.005390
  0.948440  0.004600
  0.961940  0.003680
  0.973470  0.002700
  0.982960  0.001740
  0.990390  0.000800
  0.995720  0.000090
  0.998930  0.000020
  1.000000  0.000000
