lrn1007
       30.       30.

  0.000000  0.000000
  0.000500  0.002400
  0.004710  0.008640
  0.012880  0.016900
  0.026260  0.026350
  0.041830  0.034920
  0.062520  0.044000
  0.087220  0.052810
  0.115730  0.061130
  0.147860  0.068810
  0.183300  0.075700
  0.221760  0.081670
  0.262880  0.086660
  0.306280  0.090560
  0.351520  0.093340
  0.398180  0.094910
  0.445770  0.095270
  0.493840  0.094330
  0.541950  0.092030
  0.589750  0.088370
  0.636860  0.082800
  0.680500  0.076080
  0.720500  0.066790
  0.760500  0.055850
  0.800500  0.044980
  0.840500  0.034670
  0.880500  0.025090
  0.920500  0.016200
  0.960500  0.007800
  1.000000  0.000000

  0.000000  0.000000
  0.000500  0.000050
  0.004710  0.001000
  0.012880  0.003220
  0.026260  0.006460
  0.041830  0.009220
  0.062520  0.012250
  0.087220  0.014990
  0.115730  0.017030
  0.147860  0.018630
  0.183300  0.019480
  0.221760  0.020090
  0.262880  0.020520
  0.306280  0.020810
  0.351520  0.021510
  0.398180  0.022170
  0.445770  0.022770
  0.493840  0.023100
  0.541950  0.023540
  0.589750  0.023780
  0.636960  0.023530
  0.680500  0.022420
  0.720500  0.020670
  0.760500  0.018390
  0.800500  0.015950
  0.840500  0.012860
  0.880500  0.009720
  0.920500  0.006490
  0.960500  0.003200
  1.000000  0.000000
