I.S.A. 571
       17.       17.

  0.000000  0.010000
  0.012500  0.026700
  0.025000  0.035500
  0.050000  0.048700
  0.075000  0.057000
  0.100000  0.064000
  0.150000  0.072500
  0.200000  0.078000
  0.300000  0.080200
  0.400000  0.077200
  0.500000  0.071700
  0.600000  0.063200
  0.700000  0.053200
  0.800000  0.041000
  0.900000  0.025000
  0.950000  0.015000
  1.000000  0.003000

  0.000000  0.010000
  0.012500  0.002400
  0.025000  0.000000
  0.050000  0.000000
  0.075000  0.000000
  0.100000  0.002000
  0.150000  0.004000
  0.200000  0.005500
  0.300000  0.006500
  0.400000  0.007000
  0.500000  0.007000
  0.600000  0.006200
  0.700000  0.005500
  0.800000  0.004400
  0.900000  0.002500
  0.950000  0.001500
  1.000000  0.000000
