Rhode St. Genese 30
       17.       17.

  0.000000  0.024100
  0.012500  0.043500
  0.025000  0.051000
  0.050000  0.062300
  0.075000  0.072000
  0.100000  0.078700
  0.150000  0.089000
  0.200000  0.096000
  0.300000  0.097400
  0.400000  0.093000
  0.500000  0.085500
  0.600000  0.073500
  0.700000  0.058500
  0.800000  0.040500
  0.900000  0.020300
  0.950000  0.010500
  1.000000  0.000000

  0.000000  0.024100
  0.012500  0.014500
  0.025000  0.005900
  0.050000  0.003000
  0.075000  0.001500
  0.100000  0.000000
  0.150000  0.000000
  0.200000  0.000000
  0.300000  0.000000
  0.400000  0.000000
  0.500000  0.000000
  0.600000  0.000000
  0.700000  0.000000
  0.800000  0.000000
  0.900000  0.000000
  0.950000  0.000000
  1.000000  0.000000
