Coanda 3
       17.       17.

  0.000000  0.017000
  0.012500  0.028500
  0.025000  0.036200
  0.050000  0.048000
  0.075000  0.056000
  0.100000  0.062000
  0.150000  0.069500
  0.200000  0.074000
  0.300000  0.077000
  0.400000  0.077000
  0.500000  0.074000
  0.600000  0.067000
  0.700000  0.057200
  0.800000  0.045000
  0.900000  0.028000
  0.950000  0.018500
  1.000000  0.007000

  0.000000  0.017000
  0.012500  0.010500
  0.025000  0.005500
  0.050000  0.000500
  0.075000  0.000500
  0.100000  0.002000
  0.150000  0.004500
  0.200000  0.005500
  0.300000  0.007000
  0.400000  0.007000
  0.500000  0.007000
  0.600000  0.005000
  0.700000  0.003000
  0.800000  0.000000
  0.900000  0.002000
  0.950000  0.003000
  1.000000  0.007000
