Glenn Martin 2
       17.       17.

  0.000000  0.019300
  0.012500  0.044000
  0.025000  0.059700
  0.050000  0.082900
  0.075000  0.099500
  0.100000  0.111600
  0.150000  0.128000
  0.200000  0.138300
  0.300000  0.142300
  0.400000  0.137700
  0.500000  0.128900
  0.600000  0.112800
  0.700000  0.094700
  0.800000  0.070900
  0.900000  0.042300
  0.950000  0.026500
  1.000000  0.008200

  0.000000  0.019300
  0.012500  0.008300
  0.025000  0.004300
  0.050000  0.000600
  0.075000  0.000000
  0.100000  0.000000
  0.150000  0.000500
  0.200000  0.003600
  0.300000  0.011000
  0.400000  0.011400
  0.500000  0.009200
  0.600000  0.003500
  0.700000  0.000700
  0.800000  0.000000
  0.900000  0.001700
  0.950000  0.003500
  1.000000  0.008200
