Eiffel 428 (Bleriot)
       17.       17.

  0.000000  0.015000
  0.012500  0.031000
  0.025000  0.037500
  0.050000  0.048000
  0.075000  0.060200
  0.100000  0.065000
  0.150000  0.077700
  0.200000  0.085000
  0.300000  0.095000
  0.400000  0.095000
  0.500000  0.088000
  0.600000  0.075000
  0.700000  0.058000
  0.800000  0.040000
  0.900000  0.021000
  0.950000  0.011500
  1.000000  0.000000

  0.000000  0.015000
  0.012500  0.002800
  0.025000  0.000000
  0.050000  0.000000
  0.075000  0.000000
  0.100000  0.000000
  0.150000  0.000000
  0.200000  0.002000
  0.300000  0.005500
  0.400000  0.007000
  0.500000  0.008000
  0.600000  0.008000
  0.700000  0.007000
  0.800000  0.005000
  0.900000  0.002000
  0.950000  0.000000
  1.000000  0.000000
