N-11
       17.       17.

  0.000000  0.023000
  0.012500  0.043000
  0.025000  0.054000
  0.050000  0.069400
  0.075000  0.080000
  0.100000  0.089000
  0.150000  0.100800
  0.200000  0.108200
  0.300000  0.112800
  0.400000  0.110800
  0.500000  0.102600
  0.600000  0.089800
  0.700000  0.073200
  0.800000  0.052400
  0.900000  0.030000
  0.950000  0.016500
  1.000000  0.002000

  0.000000  0.023000
  0.012500  0.009400
  0.025000  0.006000
  0.050000  0.002200
  0.075000  0.000600
  0.100000  0.000000
  0.150000  0.000200
  0.200000  0.001400
  0.300000  0.003400
  0.400000  0.004800
  0.500000  0.005600
  0.600000  0.006000
  0.700000  0.005000
  0.800000  0.003400
  0.900000  0.001600
  0.950000  0.000800
  1.000000  0.000000
