Bambino 6
       17.       17.

  0.000000  0.030000
  0.012500  0.041500
  0.025000  0.063000
  0.050000  0.075000
  0.075000  0.085000
  0.100000  0.091500
  0.150000  0.101400
  0.200000  0.109000
  0.300000  0.118000
  0.400000  0.120000
  0.500000  0.114000
  0.600000  0.103000
  0.700000  0.091000
  0.800000  0.075000
  0.900000  0.057000
  0.950000  0.047000
  1.000000  0.035000

  0.000000  0.030000
  0.012500  0.015500
  0.025000  0.010000
  0.050000  0.005000
  0.075000  0.003000
  0.100000  0.000000
  0.150000  0.000000
  0.200000  0.000000
  0.300000  0.000000
  0.400000  0.000000
  0.500000  0.000000
  0.600000  0.000000
  0.700000  0.000000
  0.800000  0.005000
  0.900000  0.020000
  0.950000  0.025000
  1.000000  0.035000
