Rhode St. Genese 32
       17.       17.

  0.000000  0.029300
  0.012500  0.052500
  0.025000  0.062300
  0.050000  0.076200
  0.075000  0.088000
  0.100000  0.096200
  0.150000  0.108500
  0.200000  0.117800
  0.300000  0.119000
  0.400000  0.113700
  0.500000  0.104500
  0.600000  0.089800
  0.700000  0.071500
  0.800000  0.049500
  0.900000  0.024800
  0.950000  0.012800
  1.000000  0.000000

  0.000000  0.029300
  0.012500  0.013000
  0.025000  0.007200
  0.050000  0.003700
  0.075000  0.001900
  0.100000  0.000000
  0.150000  0.000000
  0.200000  0.000000
  0.300000  0.000000
  0.400000  0.000000
  0.500000  0.000000
  0.600000  0.000000
  0.700000  0.000000
  0.800000  0.000000
  0.900000  0.000000
  0.950000  0.000000
  1.000000  0.000000
