St. CYR 24 (Bartel 35-IIIC)
       17.       17.

  0.000000  0.025600
  0.012500  0.057000
  0.025000  0.069000
  0.050000  0.086500
  0.075000  0.099000
  0.100000  0.109000
  0.150000  0.121000
  0.200000  0.128500
  0.300000  0.135500
  0.400000  0.134000
  0.500000  0.126000
  0.600000  0.112500
  0.700000  0.091500
  0.800000  0.063500
  0.900000  0.033000
  0.950000  0.017000
  1.000000  0.000000

  0.000000  0.025600
  0.012500  0.008000
  0.025000  0.003500
  0.050000  0.001000
  0.075000  0.001000
  0.100000  0.002000
  0.150000  0.003500
  0.200000  0.007000
  0.300000  0.012000
  0.400000  0.014000
  0.500000  0.014500
  0.600000  0.014000
  0.700000  0.013000
  0.800000  0.010000
  0.900000  0.005000
  0.950000  0.003000
  1.000000  0.000000
